,1402110jcsa07_1_DCIS ,1402110jcsa08_1_Reduction ,1402110jcsa09_1_Reduction ,1402110jcsa10_1_LumA ,1402110jcsa11_1_Reduction ,1402110jcsa12_1_Basal ,1402110jcsa14_1_LumA ,1402110jcsa15_1_Reduction ,1402110jcsa16_1_LumB ,1402110jcsa17_1_DCIS ,1402110jcsa18_1_LumA ,1402110jcsa19_1_Basal ,1402110jcsa21_1_LumA ,1402110jcsa22_1_LumB ,1402110jcsa24_1_LumB ,1402110jcsa25_1_LumA ,1402110jcsa26_1_LumA ,1402110jcsa28_1_HER2 ,1402110jcsa29_1_LumA ,1402110jcsa32_1_DCIS ,1402110jcsa33_1_LumA ,1402110jcsa35_1_Basal ,1402110jcsa36_1_HER2 ,1402110jcsa37_1_Basal ,1402110jcsa38_1_Reduction ,1402110jcsa39_1_LumA ,1402110jcsa40_1_LumB ,1402110jcsa42_1_Basal ,1402110jcsa43_1_HER2 ,1402110jcsa45_1_HER2 ,1402110jcsa46_1_HER2 ,140214ajcsa08_1_Basal ,140214ajcsa09_1_Reduction ,140214ajcsa10_1_Basal ,140214ajcsa11_1_LumA ,140214ajcsa12_1_HER2 ,140214ajcsa14_1_LumB ,140214ajcsa16_1_DCIS ,140214ajcsa17_1_DCIS ,140214ajcsa18_1_Reduction ,140214ajcsa19_1_Reduction ,140214ajcsa22_1_DCIS ,140214ajcsa23_1_HER2 ,140214ajcsa24_1_LumB ,140214ajcsa26_1_Reduction ,140214ajcsa28_1_Basal ,140214ajcsa29_1_Reduction ,140214ajcsa30_1_Reduction ,140214ajcsa31_1_DCIS ,140214ajcsa32_1_LumB ,140214ajcsa33_1_DCIS ,140214ajcsa37_1_LumB ,140214ajcsa38_1_LumB ,140214ajcsa39_1_DCIS ,140214ajcsa40_1_Basal ,140214ajcsa42_1_HER2 ,140214ajcsa43_1_DCIS ,140214ajcsa44_1_Basal ,140214ajcsa45_1_DCIS ,140214ajcsa46_1_LumB ,140214ajcsa47_1_LumA ,140217ajcsa07_1_LumA ,140217ajcsa08_1_LumB ,140217ajcsa09_1_Basal ,140217ajcsa10_1_DCIS ,140217ajcsa11_1_DCIS ,140217ajcsa12_1_DCIS ,140217ajcsa14_1_HER2 ,140217ajcsa15_1_HER2 ,140217ajcsa16_1_Basal ,140217ajcsa17_1_Basal ,140217ajcsa18_1_LumA ,140217ajcsa21_1_HER2 ,140217ajcsa22_1_LumB ,140217ajcsa23_1_LumB ,140217ajcsa24_1_LumA ,140217ajcsa25_1_LumB ,140217ajcsa26_1_DCIS ,140217ajcsa28_1_HER2 ,140217ajcsa29_1_LumA ,140217ajcsa32_1_Reduction ,140217ajcsa33_1_HER2 ,140217ajcsa35_1_LumB ,140217ajcsa37_1_LumA ,140217ajcsa38_1_LumB ,140217ajcsa39_1_LumB ,140217ajcsa40_1_LumB ,140217ajcsa43_1_LumA ,140217ajcsa45_1_DCIS ,140217ajcsa46_1_Basal ,140217ajcsa47_1_LumA ,140219ajcsa07_1_Reduction ,140219ajcsa08_1_Basal ,140219ajcsa09_1_Reduction ,140219ajcsa11_1_Reduction ,140219ajcsa12_1_LumA ,140219ajcsa14_1_DCIS ,140219ajcsa17_1_DCIS ,140219ajcsa18_1_HER2 ,140219ajcsa19_1_Basal ,140219ajcsa21_1_HER2 ,140219ajcsa22_1_Basal ,140219ajcsa23_1_LumA ,140219ajcsa24_1_Basal ,140219ajcsa25_1_LumB ,140219ajcsa28_1_Basal ,140219ajcsa29_1_DCIS ,140219ajcsa31_1_HER2 ,140219ajcsa32_1_DCIS ,140219ajcsa33_1_Reduction ,140219ajcsa35_1_Reduction ,140219ajcsa36_1_Basal ,140219ajcsa37_1_LumB ,140219ajcsa38_1_Basal ,140219ajcsa39_1_Reduction ,140219ajcsa40_1_DCIS ,140219ajcsa42_1_LumA ,140219ajcsa43_1_LumA ,140219ajcsa45_1_DCIS ,140219ajcsa50_1_DCIS ,140219ajcsa51_1_DCIS ,140219ajcsa52_1_Reduction ,140219ajcsa53_1_Reduction ,140219ajcsa54_1_DCIS ,140219ajcsa55_1_LumA 
69,746067.1277898618,680555.8948264676,687362.4082218516,1170319.4710713036,1149216.1922526725,789239.6928612306,1105351.0053550946,1133226.2249233704,568492.5090929063,699388.7410493684,1165553.7710762278,1129526.423609018,1003305.835850284,1120499.9215938405,750651.8116134331,1087529.7642129415,1084946.8134090912,556293.1483290456,1126579.5324562106,1047956.3931337788,0.0,1088140.5175813788,348984.8744593129,949010.7066136702,764892.7444598624,1037316.1164208448,887106.4301467035,912255.7571175228,576760.7375254878,712732.6311685706,762979.6108087332,564291.2542342112,895935.841338445,971833.0,666177.5243643541,494294.07721544337,0.0,513792.528612141,15292.319584778304,486046.7912408082,0.0,573737.5517644624,572448.9326238139,748129.5765572917,903536.9842945732,780760.7380886327,495387.18773947656,939971.4271147024,632442.3282530252,780951.9966716277,876358.7231870992,941744.7358740309,937162.9612063352,1015667.6631107996,988653.8449571446,825716.3631357187,770122.5908919973,1098115.5573603676,12593.013125711292,0.0,844563.5645562757,953278.2734373992,867942.0,872436.9900233003,620486.9049250889,0.0,629486.718103841,0.0,676113.9195224666,0.0,523925.4466769141,801790.4854137178,851858.5387432314,859439.773437109,0.0,807552.875252235,875846.4788266148,509135.18250178895,896533.1646345928,597006.5663253502,632445.2133650468,696159.6494892213,597563.8763342387,531214.9452518206,692264.7897264641,757189.9087207173,427111.7813331655,617327.3627488136,650483.7901853742,787232.0339808855,727677.7692140036,676860.9103211367,394583.8726632528,553059.8362131082,659482.2363480469,701309.7923910901,775448.6735792872,464355.3591390301,688752.867741876,720596.8735493261,698232.245008856,636041.4900615632,0.0,628885.5351790651,684753.8246356363,453372.4787473893,0.0,516290.3787116599,0.0,532308.9582501027,547275.9151442135,659018.5367183809,505714.2062615555,434948.124223666,672415.821006694,0.0,438594.61280534,684428.7849734536,460626.01934388565,16953.352024110387,427305.0920875229,556477.0667817253,409077.38085518224,45633.589056197095,413065.6805888472
70,868077.7615121093,807875.8021104342,877052.0,702309.3501289824,926057.1268399792,899592.0,862886.4452689572,959273.7500050556,749597.1504995484,726143.8116441991,900658.2049759325,677744.2528123066,739233.4854948877,755894.0,808235.9767193771,699602.2612077101,759292.4255552604,876949.2301135916,816797.9350735713,1161410.7277624735,704983.3459551822,405898.3263744831,251252.0979542263,675880.10669437,694973.0281792321,736703.9341529561,452139.3328172136,549492.4508473246,629227.7335324013,764697.3000996466,345164.9035431757,552822.4425293467,408310.03488893696,410831.2551280604,470117.6117494606,581875.9499324497,707115.2509817337,759306.9511704451,0.0,688385.7229457211,764755.855276474,466802.99742489646,578919.3815529605,714563.9073587379,760859.4427648915,545986.5943261893,401324.2675221209,971445.629901016,554479.6992437904,695278.8521205238,455714.0639901517,596801.2216827086,576031.8633886763,0.0,595611.7239100921,733937.0506719066,497238.893489551,660450.574239456,0.0,479434.2249411516,685095.5836840871,0.0,395295.3657998869,571467.0979356647,540197.7410984937,571487.1488974293,673493.8771022649,526630.0,483052.027044772,764503.8170859362,698642.2999852914,617390.8499010586,620821.8477038301,526526.0,530395.6095129563,441751.0,644831.011870773,644594.0,471213.82045232,675513.0466875068,404449.0,536760.0,463306.9006437477,514224.2441026389,588135.2546936537,754217.7468903424,493325.9167136836,513796.1727278127,518180.485813154,603592.3642259488,753019.4288301656,484295.05286710727,639558.6271444433,419193.0523408294,517749.5742562229,392828.9541156202,259925.0055715253,466336.1210203663,0.0,357971.7157309636,708528.2282421385,540671.7283842778,502228.3778009745,512637.1872454712,530621.5387717693,516158.4070088028,507253.80793310207,508224.2112123171,401580.0976014612,347036.6280776629,287081.531277267,629023.1446048861,621022.5356804457,670090.0,649719.6335143077,735836.6959942362,401952.55192924046,545808.5573398577,640325.817350407,0.0,358434.3090334693,390915.66289786686,350751.49198277906,17194.07902762501,380946.2332939514
71,1025316.5880365636,1127763.616191595,1089931.9316386976,1147595.4115639802,977585.0,1019526.9025655304,1084647.3829333745,979297.091627498,1156783.6105231282,984712.0,1006843.0,1084318.154917792,1024133.0,1130941.5133120574,1024689.887911692,994108.9738066524,1019219.0,1155169.4922799994,1045902.402225624,1001598.43022994,792306.4527079642,869599.2175162799,332952.0,866442.6346097247,923529.0,892315.4108802862,735299.0882571858,830532.0,899543.4302038655,710606.1382279726,615667.6608912792,732178.0,795620.0173286939,987345.0,845906.5593480504,837149.9440933281,991218.860749594,989894.4583650946,0.0,990954.7920051402,889098.2310218997,965045.7950699746,891887.1189991154,842931.5412807639,936481.0,707965.5352708796,897621.0,993361.3429124866,748639.1856047093,717514.5631489019,889151.6763280506,903527.08670908,864481.0,953096.8443058316,945014.6890103607,799746.6463897162,958816.3778734172,965344.0927789976,0.0,1050164.586995667,962027.8623580683,839184.4992576677,809525.9218810966,854875.3234309216,751568.6733425526,831937.9261469669,801027.0,791548.5744475601,690456.0152606134,780829.1799040299,780244.0584438652,788924.6373257085,818324.0,651735.9917967971,842525.3289961991,709887.7616431098,873639.7215534683,834179.1923052748,742272.5380137892,801027.4103665175,711832.910312382,693980.1911369308,611192.8728105737,815229.0,728005.8822605604,819690.6805192088,909509.0,807822.6939338669,733765.7815710218,746287.3820533841,895210.089761819,883782.0,823857.4469586972,729715.3577214393,773272.8834635981,751473.0,710877.1284302342,697495.9280661473,808767.5073801097,752053.2118890894,738488.529439899,755573.961540241,699185.1415269509,790454.0,762686.7505885595,836600.8291207675,732729.2730970306,653862.110323582,637762.4672348538,586653.010163263,731489.2106879365,961704.4417701924,805873.0,816975.0107987407,897369.904057988,873848.0,828455.0,787962.15750141,843493.0,0.0,734874.1498274277,446149.220357914,849261.8342951693,13000.238870221066,522307.02672029217
72,106463.17972337687,14992.630691823666,74090.4404694112,153255.0784115008,211471.98892554943,113297.53722942632,158205.03129784204,204891.9944982963,21752.16326852236,54109.38801325031,483839.6063610469,344822.28455992136,113782.5771158922,51401.41518684456,35375.217632183776,67320.87117268442,259761.74695203395,77492.56195853157,850163.9955151789,15372.224705419692,80886.55825549107,63351.2548524224,8805.090573670383,57890.93532813585,12996.371081376055,50563.87026810995,24890.73394695792,140345.1306644301,844234.2233238006,0.0,27041.91270412777,33339.98755155085,0.0,91366.69784457923,47245.0,24404.693945619976,24713.0,0.0,0.0,0.0,149874.54274092056,32533.59280950716,170656.9606747839,0.0,28602.29454815201,383146.636085985,49216.21420871746,105734.716675992,123610.94692472636,34660.99711814056,87769.96814030362,30571.588859228657,689665.21789521,118421.50593804616,0.0,0.0,151011.64091997518,0.0,0.0,0.0,21146.341524976266,2103071.736274531,84866.22416861498,41122.98069862649,353516.8923179588,166472.83807735587,42050.86081554298,19694.38671749897,432835.7041242593,69296.48624852809,30047.090683989853,30767.94327863151,0.0,111178.3760711362,13670.123760185224,18756.119568592767,46172.36763639469,35978.06477226604,28116.58301368868,15067.03326137863,13628.957064649832,64743.85223034769,175915.87663927884,0.0,96456.13908690918,13817.073652240811,34237.33148343129,0.0,966570.952576018,613905.2674057651,33724.72336481325,12864.356742917662,23971.983721133787,0.0,72855.78412456124,55979.06405553594,324712.87207436934,19983.321581267635,37867.78116206103,19190.37917749278,32401.0,25135.990136198878,18513.4130444385,0.0,174150.46508518653,13253.280761680886,80852.32163482567,0.0,48780.67743458541,105856.01673237327,9359.48254633458,186660.32480574705,86828.35511504015,87381.7772179679,240658.9695256895,92413.16353971954,0.0,83487.0,79378.34429083508,0.0,0.0,13331.7471260213,0.0,0.0,0.0
73,41938.35110431734,0.0,215830.5238340876,124849.9615141908,303725.61165654217,232738.39011608905,61031.503782930886,69190.60823830677,0.0,28714.49143076525,476390.9056162259,660835.8980327148,79076.63035481739,36274.47047933741,432159.17093657743,74131.0,161851.0,641938.951364802,338499.5265913611,85706.89565434898,439989.094098939,105472.44032061425,427765.1444284684,43247.68610078421,678446.2473627146,100143.53254087362,581486.7930800787,60767.01843544741,573246.2156844541,77287.61894506254,70109.580747076,209906.0,371994.59358286334,33837.55776657604,209129.93729473423,342302.2467651946,547721.1628329599,0.0,0.0,258022.99436259884,523304.3649852005,0.0,423109.1927507168,414112.3393151744,38905.0,158906.0,0.0,287502.4903734593,526141.0,178894.09727995825,62124.0,121928.43472593908,666255.0905775737,440731.4669310769,125500.57024572606,498160.1172524212,836799.9255353778,558070.4823790804,0.0,0.0,51301.4556817788,46320.65038255151,19336.48311372181,96718.0,271722.1750536085,441049.0467240333,563898.5901321219,670486.021853104,1106570.0,545567.5850248372,614598.6104777262,165980.69235391676,127514.0,353404.05326841364,322610.1088797752,540989.5598159189,179080.96036649833,92852.0,759135.850748833,282895.8427330455,82795.0,875434.8189404376,281654.1146223079,48975.58168772309,645768.0448209567,38157.9084947711,25155.0,53257.343212551175,799549.739898382,397103.8181254759,35279.0,16419.810802346517,204542.5871804329,128679.309361566,176011.0,28663.95623538665,226821.09329354152,236387.0533014584,155986.362540126,219060.88709577447,985830.2135827366,286564.3506392914,807784.6013428853,78376.46339236166,235490.2200211725,115519.37548731217,613525.2789927442,477329.1174461296,208035.5256584464,22690.0,237156.5790035469,104090.30594768756,0.0,329371.0141126878,130207.77076635456,0.0,91757.6415439691,345965.0,26946.0,0.0,0.0,0.0,19573.0,0.0,0.0
74,50564.01327931311,34805.42355308241,65912.9679569752,112779.0291460689,73897.0,191360.59752990043,60906.84034911129,87705.9062063204,81641.76404411069,90496.0,144920.99611104777,708930.4728685818,147428.0,69937.13977692378,94406.78337461558,70907.2212418397,126505.0,312671.575942606,106923.93535072192,96056.0,119940.56994804456,119604.0,142335.0959572806,76557.52574120596,416776.0943140657,92914.19627772036,177192.91771079644,124617.28445057722,57132.99749659307,167134.106230114,144819.62676361058,69755.0,29391.90711088612,33748.22938571045,76691.4316317534,97515.0,73659.47461085679,63481.4071952509,2925.78056694868,32942.02388893665,72212.74066149023,22573.615725359537,114934.8784532549,57087.26561317031,48171.77169078615,171029.56972415853,61606.72115167277,87818.1605886615,348832.655501012,167680.5280263657,93501.16484282036,126296.0,769181.3103625373,116955.78573468052,162924.64742851845,697670.2545301018,840360.0,88808.34442816438,3179.5230595739804,175595.4627411329,77832.9119994738,3642.5025207104,59808.716636705976,39731.69033793557,272440.86065541056,88656.24248348482,68845.0,97171.3666989023,300764.26648691826,119481.13258374504,155901.0,125974.76882533854,116872.99233931632,152379.0,73570.0,142891.0719727135,83194.60937446932,80861.83464873293,340791.7256096822,70842.81437569472,163453.74997029864,67136.47944845891,229701.1646116551,88617.5567725065,115835.95508604248,71565.72518891281,86499.0,89420.65535007577,996498.3223162168,260760.40731007463,159216.28088097248,5258.0,51750.81579825222,14491.0,16302.323541571925,13766.0,29193.272395909135,285443.0636126414,68686.40377307811,618675.7594963474,205452.1345746292,131242.32795765295,82865.87932188505,78153.41525952354,84390.97491959018,43342.0,88567.58916594692,61210.87684977077,123507.42217294504,40970.32312057039,33684.17937383295,39999.0,35166.0,85947.9757816653,29031.883206829243,106768.0,122013.83900970436,59457.9865449245,79842.0152124906,3240.0,74073.98547912121,113485.77034767772,34708.92102748484,13237.0,116311.76941605825
75,0.0,0.0,0.0,116894.07985960552,182876.2265036106,80034.10334983747,207846.32413629943,30646.576882931404,0.0,46057.20380910579,871164.2461846517,421975.9805759005,108910.89770412492,80982.8823405325,335270.75558422785,58165.349307631375,116310.85089988587,550862.3751632315,166887.30805011187,500094.7987273177,59708.87352704781,39732.3330507772,8345.654174324125,51683.72091694898,130615.73735906044,199787.71324417647,58032.11289574299,72349.21867120126,79127.59082147083,0.0,152404.80669195112,61031.75860778033,77815.11118438235,37717.44939735485,31535.503615985974,198349.33048202528,0.0,0.0,0.0,0.0,158543.31855774834,81950.10711168824,202354.50274206465,70232.04856962105,60983.29186765343,24121.9120067833,49970.374131480814,66393.95557309967,725041.0059253639,0.0,161420.5579275377,32820.35282360297,443290.38939363137,216312.20579120936,0.0,0.0,196647.68100779504,52424.23694630526,6363.214629442983,89084.2746227996,0.0,218195.3035357846,38524.402662222274,89576.93781374954,88565.85474331817,144481.10050712433,89071.3731307243,72999.55324426712,53037.26094879466,106779.08035317482,40111.02318885201,145830.90697635792,84390.45784938242,146155.7962079933,24896.7800331139,86670.86997636105,32787.333002389874,50698.464189169,1148887.4328164728,0.0,54504.676972352434,0.0,210861.76804201535,0.0,67434.28047453752,73870.21413138765,38511.40468850813,0.0,56382.26690702699,241847.12631584192,45417.33458345232,23172.830467676744,0.0,0.0,49882.31756553776,0.0,41690.112574158935,37708.171122737,313734.45367814694,93133.55449502917,48000.268144337664,78515.17791908234,0.0,0.0,43163.91561320354,56171.242136146175,55483.28140451293,0.0,0.0,44872.73910847912,0.0,77717.10790532641,0.0,46200.43459229171,61951.29054278578,27074.484235631306,70794.80084525514,0.0,347542.71266096306,0.0,0.0,47984.79565627489,34121.60996066668,0.0,37847.05002947338
76,353205.60072277393,7218.2954556969635,0.0,0.0,31214.0,29356.0,0.0,0.0,333104.0350793881,302694.7339021457,0.0,382699.5471746264,45286.0,0.0,61203.45258794965,0.0,43458.78294954775,233381.17773482372,0.0,56790.0,83704.29346247621,0.0,0.0,62017.43383190703,0.0,52245.38332360757,0.0,0.0,358271.02483614575,0.0,0.0,0.0,554156.7232792492,30838.344344565998,0.0,62191.0,58643.73544538117,0.0,0.0,283186.2856713697,137008.9546291664,21947.0,342202.1204677652,46897.0,94085.58196032234,0.0,0.0,0.0,0.0,244484.77279055608,0.0,20824.0,56516.0,0.0,44333.520763363165,0.0,0.0,66021.39302405123,0.0,214830.37409595717,0.0,30440.114862238905,26358.806758345418,0.0,51646.90461285038,65082.105383544695,309459.35380356107,66369.92383194562,81430.41484711993,0.0,43913.42171690395,47177.869073822425,40128.0,30464.0,70395.16890615449,0.0,0.0,0.0,68250.0,39800.0,0.0,250334.8555341273,0.0,0.0,32214.0,23366.33778636187,242562.0,15640.970482661258,0.0,35937.46942263964,19675.86439111478,13635.0,0.0,0.0,34604.36168324819,32710.911746445898,0.0,50849.55459283505,0.0,56849.0,0.0,31685.0,216100.0141853164,0.0,32681.0,251145.5725300542,189786.15610463312,0.0,174955.40072535095,0.0,62226.72650414742,25032.0,226374.0487212111,236415.09413101425,19272.0,226373.07561254935,0.0,66481.0,0.0,0.0,169956.7193425728,0.0,25960.0,0.0,0.0
77,0.0,254675.80563929645,131046.3933426694,0.0,357995.6315334308,299514.09747507994,0.0,0.0,229714.0,228040.1112819467,0.0,0.0,0.0,774048.7683975509,0.0,0.0,226466.2911140876,206023.0677879105,0.0,0.0,0.0,0.0,0.0,0.0,272854.69324104174,0.0,290001.60208389064,0.0,333247.8016040446,0.0,0.0,358702.0404693949,0.0,223316.47362511675,219362.67670778907,224819.17014175013,48650.02714114699,256130.27821801143,0.0,49446.52217406721,27668.028633271897,262480.994453341,0.0,253295.38292125083,0.0,0.0,207784.0202262355,0.0,336575.03935517254,0.0,0.0,0.0,301960.98936284933,312659.3875726026,0.0,309827.6238266193,325176.4639577104,0.0,0.0,173377.38540239446,586401.6970908621,843315.8276945761,0.0,0.0,254721.48970869332,136986.54214662698,111227.91084238964,0.0,0.0,96201.80495686736,162582.97720943112,0.0,0.0,0.0,0.0,266468.743534104,0.0,179607.06691977166,260478.5128326353,0.0,0.0,0.0,0.0,287277.5165573178,194784.34403772597,0.0,0.0,425645.0,188138.5553041835,0.0,0.0,0.0,0.0,174156.48224611592,0.0,0.0,0.0,0.0,403568.1130100796,253647.2348102689,0.0,322602.5559075236,0.0,425154.3105594161,0.0,16086.876009577856,0.0,0.0,27426.039866566654,427034.38791974855,0.0,309652.92861217854,227764.2164513552,217402.09954419325,489399.7217840162,0.0,0.0,308152.18688039214,263688.0,0.0,0.0,0.0,0.0,0.0,330885.8173096322
78,36822.30760225232,27675.31081726693,184616.6622955487,83800.38079438708,45623.46499309997,94364.54241309746,105042.85778348334,35495.0,26082.590639525093,100999.05696751432,52448.632760444016,81243.41930990573,114737.31180513336,33545.0,40824.47945095226,16579.837600623374,33282.02375250752,79256.41486502788,63242.66089105199,108285.40750031453,54565.70112280315,75588.00898330729,19359.16714785329,31016.0,315144.31964727084,19055.16956872726,92562.13044322748,33229.71065109002,36851.0,32161.2350483514,77120.53787269647,35563.0548233242,26728.658128440828,32006.0,32672.45528127451,29228.467222729578,41958.0,37635.28555354604,0.0,40055.0,43488.16800287354,130326.97056809285,35345.0,39174.71716267383,0.0,32862.40573054238,32849.0,35562.702787143644,28750.51649141533,49553.45695222658,8583.091187592712,38190.0,135235.84808020457,35088.23104043584,32964.1642384351,135675.04750332545,93710.54771366098,0.0,0.0,0.0,35577.0,454888.0063934686,51030.0715625654,32034.78166016913,24581.257637767005,58226.03579369001,159329.43290337385,26870.127732357592,63372.626663269184,29027.62229289912,97129.7622809552,36211.00194950157,25051.70725444681,33366.976886249846,33558.11574256944,56330.45799425116,29804.638109020656,81943.4230139025,336111.52079414495,27357.0,115609.61547066388,23749.896223023185,27817.23964616237,113620.18176916328,173468.94757907488,38890.24490700308,24664.0,0.0,66509.6370953907,36249.48280300363,70720.77775329887,103045.4545709628,98443.9888459324,24367.0,22795.937084937294,0.0,32962.38489095529,39157.39146722318,106826.618661794,51444.46321816411,45193.04156488856,45692.406999086845,15149.53042262065,0.0,94562.27226414194,27721.77047313261,18989.006506856294,26878.0,0.0,29679.0,28289.88847335863,14693.645916175095,0.0,137134.670741954,28692.180326129772,86935.85786858201,31784.056309296862,142654.1821413929,47070.504992318456,0.0,94076.93560823926,18565.37705027296,106280.64998240845,0.0,20216.12866118457
79,70491.94146961109,73448.99886152563,75163.82878803984,85632.89571396049,90745.0,99812.58520086214,96077.07508412322,94649.99186125904,79275.80949787573,72426.63312971017,75228.49066171036,100821.0,95701.69433472151,102032.34233039385,79124.09888585396,80526.74584514102,75546.44582781782,90028.0,78326.0,91864.98352451708,71991.52807689355,61897.0,36434.77239530254,71255.21780112124,70969.0,75592.7444334523,62984.76000984114,73985.47237956246,72877.17365650668,68984.32510930127,52125.74013703546,55600.91762989988,65280.70341293513,60675.56199020591,64178.0,83445.77551651691,110124.41573751278,67320.0,0.0,72882.17324898773,78472.81558864386,68905.44390072678,88456.0,82568.1972721252,74702.0,56103.0,63775.60377249523,72288.9390243911,58915.0,59919.66082505625,63073.0,84571.00237507686,62467.83917643945,70972.4209983994,73175.0,90288.16914477038,72368.63443612165,69094.47842904266,0.0,72842.0,65929.0,79388.66831593469,56431.57608485979,59897.0,78620.40852464369,81036.06448324655,73207.0,86747.06862468844,67286.67672747937,109778.10070312727,90422.58122598908,64866.59077401418,59560.53879221862,56139.05273773605,96481.84762125347,79702.67677387653,60948.140636116215,66688.10894472057,72122.79217524164,61561.0,44794.0,68184.4355223395,50780.0,62863.0,58362.026647643455,66824.56859027575,48587.27726431106,59151.55090881063,57529.797701807176,61778.32966803517,66821.98982262595,45447.0,55250.49535134523,42717.08371853576,54916.0,50752.94760843097,44176.59608357004,49387.50520833863,53187.0,82463.6489393072,57932.66572669334,74331.51151999932,73027.00114896752,48979.0,44166.0,52615.0,57497.0,43963.136880348,38440.11557447551,41060.0,40304.95065713101,55542.11476893058,45310.0,48752.0,47416.0,74510.07802815993,58369.123985055885,46318.24130347969,54925.0,0.0,53833.07047155389,36785.28717691612,41740.98418652713,1940.0,41432.0
80,342727.17714189977,415064.0,493481.6387913812,452051.9364677236,512937.5621724776,427984.8115342075,494123.0,261725.13131156165,349874.0290884487,354007.6114946989,366217.124200428,635337.1465523274,246743.3182690388,424381.9991911986,338845.4637575181,337796.00973208563,379807.4298196613,448723.1060423512,0.0,496225.0,486385.9511848162,303307.80484513787,221420.6154120103,258578.0,293865.5291883703,350587.0154511652,455593.129078978,502821.0,640680.0,296316.33142258035,295724.52578761964,178866.9628604957,378955.5827426618,364608.0,412063.0,330912.91302677285,710776.1554481311,333028.0,0.0,0.0,430894.0,457145.7181626121,424793.662306243,96553.84641108628,303290.0,261396.0,424984.16009218886,350488.9947401809,225730.0,267687.60866942705,343670.0,422589.69177390303,311461.73900725186,354067.2445354344,301886.31168453954,293709.0,327495.3406815528,413191.4153198983,0.0,422448.0,343599.0,454894.0,278731.6192652352,256220.0,375569.0205538402,372668.1318397697,435382.80094634695,388830.5337472419,270582.37358701613,338635.0,403805.7794159237,225954.5387201106,232827.5402911669,330536.1055706744,435640.3521645221,422494.1820367508,410323.2401283072,488722.0,334681.0237952572,292413.0,175094.4132962963,378009.0792640363,261594.51747755148,288858.0,328205.38082919887,335046.44001654227,198216.0,379821.0,371681.8389620542,259822.37731693027,302189.0,182084.0,466063.0,295370.0,354876.9553597111,279703.8351269525,336276.0,375077.2213725357,433975.0,357284.0,0.0,286786.9504545254,399258.19919643895,307214.5650141214,275460.76640158147,485952.61323964,335781.2534337602,340727.0,296096.0,261391.0,291440.0,352375.3904857993,295674.0,290964.0,257705.57244839089,475272.680301022,390402.0,284216.0,284710.28820578405,0.0,289705.2818253173,129859.9835510409,323975.7849795738,0.0,181222.0
81,75561.72437622782,57062.16931313183,60339.358067910536,146241.65698476872,42414.0760779999,427832.99397275946,70541.61833290453,420970.99626634456,493325.789899903,42521.06282598439,65760.53163591304,564227.0718104205,444565.1918850286,466152.8365548466,38009.99642924662,435476.73468026175,55221.57154240325,42015.43132306344,62347.29522661702,73404.60731919506,381115.7420705021,42291.37077718158,21932.85183997253,44578.817296253896,450720.24176261295,38145.64958257682,345885.82187040383,371336.75976856775,52267.92076620797,353582.2104881149,354358.17266820645,292432.84239828924,50560.79699245654,323371.1980596433,42010.20948928082,377759.4570243405,91578.05071945122,459484.751108644,0.0,0.0,467558.8665235528,31140.0,61639.08987855178,50792.04887415416,448880.5449436528,278470.4330051613,334428.8525633619,403087.6230627639,35839.52854078534,324947.1103261303,0.0,22844.9238246358,272169.3128808933,57038.77293850633,37334.28553675972,47363.38964028083,244635.49371006608,48546.05272575235,0.0,343638.4512165255,77993.04794656183,64286.34987024532,351512.6548324146,455180.6866068079,34777.32019498566,47786.25395130324,29240.617725679946,48755.73503700461,288336.95319386467,35629.50828082641,29628.2011207912,94034.86792248556,79517.5707684476,33724.01253571929,122581.82234333572,42337.55901826639,375401.84249910805,448026.0393501925,40939.01913311181,241076.35205348852,267501.1928071291,53576.51719472281,277983.8257208588,373843.3538617111,32320.1294915218,59343.45936193114,354429.4797802423,375765.8478614952,326772.11141864373,345534.47114222887,96252.53932585404,19992.00694375091,33068.20154913579,0.0,49337.06131624084,296272.9116778893,36317.040330217744,63263.883766573854,382655.4226710177,309316.1046094018,39951.54871362451,367784.91021308646,54495.65277881295,80564.06284926596,62845.5753113518,367943.9550922343,45843.49066726072,41072.33230971632,42174.66808522082,219159.33425709512,26698.298243440837,35994.99405071384,0.0,53597.48786401237,56292.72507471172,64694.49214549073,341623.1403751936,39734.01700624921,22148.508968917828,0.0,47918.61976854602,201508.86920970952,310930.8068120254,0.0,20507.343128818087
